order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
1583344,199828,2,5,15,30.0
3184593,199828,3,6,10,1.0
3369314,199828,4,3,17,30.0
2591562,199880,1,6,11,
1197258,199880,2,6,20,0.0
1875963,199880,3,1,14,2.0
1774731,199880,4,2,20,1.0
362514,199880,5,4,13,2.0
257953,199880,6,6,10,2.0
627195,199880,7,2,7,3.0
3299775,199880,8,3,16,1.0
3114878,199880,9,5,13,2.0
1522552,199880,10,0,9,2.0
1495280,199880,11,3,9,3.0
257608,199880,12,5,7,2.0
636542,199880,13,2,6,4.0
2397223,199880,14,4,19,2.0
45672,199880,15,6,18,2.0
2965684,199880,16,2,17,3.0
1447232,199880,17,5,18,3.0
626420,199880,18,1,11,3.0
539397,199880,19,3,9,2.0
1754203,199880,20,5,16,2.0
1242646,199880,21,0,15,2.0
1520061,199880,22,2,7,2.0
2469153,199880,23,4,12,2.0
1233199,199880,24,6,6,2.0
1706705,199880,25,1,16,2.0
1030848,199880,26,2,12,1.0
3260218,199880,27,3,20,1.0
516891,199880,28,0,3,4.0
1370808,199880,29,1,17,1.0
663499,199880,30,4,8,3.0
1639978,199880,31,5,20,1.0
3111367,199880,32,1,13,3.0
3387823,199880,33,3,18,2.0
579921,199880,34,6,9,3.0
82553,199880,35,1,14,2.0
1917650,199880,36,2,18,1.0
2810100,199880,37,3,13,1.0
890107,199880,38,5,10,2.0
2939951,199880,39,1,8,3.0
1136347,199880,40,2,18,1.0
2438559,199880,41,4,16,2.0
114361,199880,42,5,7,1.0
801618,199880,43,0,6,2.0
1591942,199880,44,0,18,0.0
2312942,199880,45,3,17,3.0
1972829,199880,46,5,19,2.0
1861063,199880,47,1,19,3.0
2894623,199880,48,3,8,2.0
2037797,199880,49,5,17,2.0
1011672,199880,50,0,7,2.0
2359085,199880,51,1,18,1.0
1096789,199880,52,3,17,2.0
788803,199880,53,5,19,2.0
759830,199880,54,0,12,2.0
1320216,199880,55,2,9,2.0
2164887,199880,56,5,13,3.0
2327875,199880,57,6,11,1.0
730664,199880,58,2,8,3.0
1590448,199880,59,3,13,1.0
3156829,199880,60,5,12,2.0
2873581,199880,61,6,18,1.0
2357810,199880,62,0,13,1.0
3164455,199880,63,1,13,1.0
1184105,199880,64,3,11,2.0
2309402,199880,65,5,18,2.0
2263965,199880,66,0,14,2.0
1333929,199880,67,3,11,3.0
2667398,199880,68,5,14,2.0
1551778,199880,69,6,14,1.0
1877913,199880,70,1,14,2.0
731795,199880,71,3,10,2.0
1371596,199880,72,5,6,2.0
2275048,199880,73,1,19,3.0
3372293,199880,74,4,7,3.0
3193515,199880,75,5,19,1.0
2162098,199880,76,0,14,2.0
263812,199880,77,3,17,3.0
3253782,199880,78,1,8,5.0
1825318,199880,79,2,14,1.0
332066,199880,80,6,12,4.0
2487187,199880,81,0,15,1.0
1575462,199880,82,2,10,2.0
2762143,199880,83,4,8,2.0
1899190,199880,84,5,7,1.0
495125,199880,85,1,18,3.0
2755481,199880,86,3,17,2.0
956416,199880,87,4,20,1.0
2428240,199880,88,6,11,2.0
1779562,199880,89,1,20,2.0
1441459,199880,90,4,12,3.0
3300773,199880,91,0,7,3.0
1523764,199880,92,0,19,0.0
225975,199880,93,4,11,4.0
1598241,199880,94,6,9,2.0
3289338,199880,95,1,9,2.0
2050791,199880,96,2,19,1.0
1709082,199880,97,5,6,3.0
2746307,199880,98,6,20,1.0
681361,199880,99,3,12,4.0
1370740,199880,100,4,8,1.0
730921,199890,1,2,16,
688903,199890,2,6,12,30.0
3293526,199890,3,0,14,30.0
69315,199890,4,2,16,9.0
1923318,199890,5,1,15,13.0
1342212,199890,6,2,16,15.0
3227785,199890,7,0,13,30.0
2850652,199890,8,0,11,21.0
899261,199890,9,0,10,7.0
1446643,199890,10,3,10,30.0
777446,199890,11,1,11,12.0
1878850,199890,12,6,16,5.0
1905631,199890,13,6,10,14.0
304344,199890,14,0,13,8.0
3046688,199890,15,0,13,14.0
1749754,199890,16,0,12,7.0
1963563,199890,17,0,13,14.0
1499177,199890,18,6,20,6.0
828417,199890,19,6,9,21.0
763088,199890,20,0,10,8.0
144858,199890,21,0,13,7.0
3260889,199896,1,6,12,
429488,199896,2,3,12,4.0
2193737,199896,3,5,12,23.0
236542,199896,4,6,12,30.0
318686,199896,5,2,13,10.0
2169898,199896,6,2,13,14.0
1532288,199896,7,5,11,10.0
3196428,199896,8,3,11,12.0
3054096,199896,9,4,14,8.0
697703,199896,10,6,10,9.0
1880132,199896,11,1,11,9.0
1303120,199896,12,2,11,8.0
292680,199896,13,5,14,3.0
2053536,199896,14,5,12,7.0
1180626,199896,15,4,12,13.0
3008577,199896,16,4,12,14.0
3126229,199896,17,6,13,9.0
1787292,199896,18,3,13,25.0
2203576,199896,19,6,13,17.0
2621674,199896,20,6,14,30.0
1723370,199896,21,5,11,6.0
785816,199896,22,5,11,7.0
175124,199896,23,3,14,12.0
1112065,199896,24,6,14,3.0
20029,199896,25,5,12,13.0
2157171,199896,26,1,11,10.0
1901226,199896,27,5,13,11.0
674028,199898,1,3,12,
3393030,199898,2,4,9,1.0
2219087,199898,3,1,10,4.0
2269145,199898,4,3,11,9.0
1382944,199898,5,4,10,8.0
3172056,199898,6,3,15,6.0
1649787,199898,7,5,9,16.0
1863921,199898,8,5,10,7.0
29957,199898,9,5,11,7.0
1924551,199898,10,3,9,5.0
403809,199898,11,3,13,0.0
2795083,199898,12,4,14,1.0
1053836,199898,13,2,9,5.0
1673431,199898,14,4,16,2.0
156319,199898,15,4,17,14.0
3193571,199898,16,3,15,13.0
2595028,199898,17,2,9,6.0
3250201,199898,18,2,17,0.0
1804204,199898,19,3,10,8.0
2423860,199898,20,4,11,30.0
460000,199898,21,3,14,13.0
1556968,199898,22,4,11,8.0
1899218,199999,1,1,8,
1024924,199999,2,4,16,3.0
3241701,199999,3,1,13,4.0
2636099,199999,4,5,10,4.0
302893,199999,5,1,15,3.0
518239,199999,6,4,11,3.0
850469,199999,7,1,8,4.0
2603048,199999,8,3,8,2.0
2970079,199999,9,3,8,7.0
2377793,199999,10,0,10,4.0
417199,199999,11,3,16,17.0
1993943,199999,12,1,10,5.0
1986954,199999,13,5,19,4.0
1104120,199999,14,3,13,5.0
213990,199999,15,5,13,2.0
3218299,199999,16,1,11,3.0
2904803,199999,17,3,13,2.0
2801267,199999,18,6,9,3.0
42889,199999,19,3,13,4.0
1413228,199999,20,6,12,3.0
832840,199999,21,4,13,5.0
1511182,199999,22,3,11,6.0
938997,199999,23,5,14,2.0
3338750,199999,24,2,11,4.0
1543750,199999,25,1,12,6.0
1977997,199999,26,6,8,5.0
2704310,199999,27,1,10,2.0
1730749,199999,28,3,12,2.0
1164718,199999,29,3,10,14.0
2537979,199999,30,1,12,5.0
136573,199999,31,3,8,2.0
332658,199999,32,5,8,2.0
313497,199999,33,3,12,5.0
2158170,199999,34,5,14,2.0
2162642,199999,35,3,12,5.0
3340380,199999,36,2,9,6.0
1955947,199999,37,5,9,3.0
2192641,199999,38,0,11,2.0
2895849,199999,39,2,17,2.0
385595,199999,40,6,10,4.0
833939,199999,41,1,12,2.0
3401075,199999,42,4,11,3.0
1076364,199999,43,1,15,4.0
2140028,199999,44,1,12,7.0
2520883,199999,45,4,13,3.0
772243,199999,46,3,12,6.0
262349,199999,47,1,15,5.0
351715,199999,48,5,12,4.0
444021,199999,49,1,11,10.0
2644912,199999,50,6,12,12.0
3089741,199999,51,6,10,7.0
2699678,199999,52,1,10,9.0
3204220,199999,53,5,12,11.0
1044680,199999,54,0,9,9.0
3177187,199999,55,1,12,8.0
1847788,199999,56,0,10,6.0
113854,199999,57,4,9,4.0
3308348,199999,58,1,11,4.0
3343385,199999,59,5,12,4.0
2657704,199999,60,3,8,5.0
1662320,199999,61,6,8,3.0
597015,199999,62,2,9,3.0
3052521,199999,63,4,17,9.0
2226740,199999,64,0,9,3.0
2196590,199999,65,3,7,3.0
2978883,199999,66,5,10,2.0
1706199,199999,67,1,9,3.0
3334479,199999,68,5,16,4.0
1483170,199999,69,1,9,3.0
990086,199999,70,1,9,7.0
1957129,199999,71,6,9,5.0
1619764,199999,72,6,10,7.0
2149458,199999,73,3,9,4.0
1282039,199999,74,5,12,2.0
661496,199999,75,1,10,3.0
2335410,199999,76,2,10,8.0
2166734,199999,77,4,13,2.0
3261419,200025,1,6,12,
318869,200025,2,3,12,18.0
1815638,200025,3,3,14,14.0
2475807,200025,4,1,12,19.0
274767,200025,5,4,11,17.0
998178,200025,6,6,11,30.0
2088885,200025,7,3,11,30.0
3106548,200025,8,6,10,17.0
1824154,200029,1,4,16,
241564,200029,2,5,11,8.0
2395132,200029,3,5,11,0.0
1767946,200029,4,3,10,12.0
1125099,200029,5,1,10,12.0
2218215,200029,6,5,15,25.0
1704753,200029,7,2,13,4.0
3074053,200029,8,3,16,1.0
2329071,200029,9,5,11,16.0
301477,200029,10,1,10,3.0
3251902,200029,11,2,13,8.0
2352433,200029,12,4,15,9.0
3395110,200029,13,1,10,11.0
1772700,200029,14,1,11,7.0
1957840,200029,15,4,10,10.0
1227006,200029,16,4,12,0.0
1003738,200029,17,2,10,19.0
201779,200029,18,4,11,2.0
716117,200029,19,5,11,8.0
1486215,200029,20,1,17,10.0
1320305,200029,21,2,14,1.0
2550342,200029,22,1,10,6.0
881407,200029,23,1,15,0.0
56730,200029,24,3,11,2.0
672075,200029,25,1,11,19.0
2553745,200029,26,4,14,10.0
2974688,200029,27,5,12,15.0
95156,200029,28,5,10,7.0
518302,200029,29,1,12,17.0
1909951,200029,30,4,10,10.0
3354004,200029,31,1,11,4.0
2526983,200029,32,3,10,16.0
203729,200029,33,5,10,9.0
2015590,200029,34,4,10,27.0
3028202,200029,35,1,11,11.0
367191,200029,36,3,11,9.0
1320405,200029,37,2,16,20.0
2394337,200029,38,2,15,7.0
33225,200102,1,0,9,
1988537,200102,2,3,14,17.0
2277400,200102,3,1,15,5.0
1600019,200102,4,5,14,4.0
1530247,200102,5,5,14,7.0
3411906,200102,6,0,11,2.0
931765,200102,7,5,19,26.0
568101,200102,8,0,10,9.0
1506261,200102,9,5,10,5.0
1674375,200102,10,0,6,2.0
641295,200102,11,2,10,2.0
1708221,200102,12,0,20,12.0
65101,200102,13,1,11,15.0
2998897,200102,14,1,8,7.0
3341485,200102,15,5,10,4.0
3230055,200102,16,5,11,0.0
2144833,200102,17,2,10,4.0
2960716,200102,18,5,12,3.0
60184,200102,19,0,9,9.0
813410,200102,20,4,18,4.0
1156738,200102,21,1,12,4.0
1796037,200102,22,2,12,1.0
2790429,200102,23,0,8,5.0
350139,200102,24,0,15,7.0
173371,200102,25,5,11,5.0
416372,200102,26,3,11,5.0
3387484,200102,27,6,8,3.0
2432541,200102,28,1,18,9.0
2257655,200102,29,1,11,7.0
1285957,200102,30,6,14,26.0
192965,200102,31,4,7,5.0
134265,200102,32,1,14,4.0
686003,200102,33,2,10,8.0
1651700,200102,34,5,9,3.0
395239,200102,35,2,15,4.0
2811762,200102,36,5,12,3.0
771683,200102,37,4,10,6.0
1238343,200102,38,0,14,3.0
2266448,200102,39,0,13,7.0
397769,200102,40,5,10,5.0
686012,200102,41,2,9,4.0
1266689,200102,42,2,14,7.0
1410725,200102,43,6,10,4.0
3195786,200102,44,5,10,6.0
3359194,200102,45,2,14,4.0
3315777,200102,46,0,10,12.0
3086725,200102,47,4,7,4.0
1524917,200102,48,0,7,3.0
2324966,200102,49,4,13,4.0
1517360,200102,50,0,7,3.0
1911480,200102,51,0,15,7.0
2272002,200102,52,0,7,14.0
2189198,200102,53,3,10,17.0
533818,200102,54,0,8,11.0
431882,200112,1,5,15,
2121341,200112,2,6,14,8.0
1431613,200112,3,2,10,3.0
3340410,200112,4,3,15,1.0
3406114,200112,5,6,13,3.0
16669,200112,6,5,13,6.0
2775102,200112,7,0,13,2.0
3045637,200112,8,4,12,4.0
307240,200112,9,1,12,4.0
3128350,200112,10,3,13,2.0
2957454,200112,11,1,13,5.0
1360706,200112,12,5,12,4.0
1689052,200112,13,1,13,3.0
772535,200112,14,5,15,4.0
42616,200112,15,1,8,3.0
2411639,200112,16,6,13,5.0
1816829,200112,17,5,15,6.0
984606,200112,18,2,15,4.0
721594,200112,19,5,17,3.0
2503737,200112,20,0,18,2.0
959299,200112,21,1,15,1.0
1608968,200112,22,4,15,3.0
1136475,200112,23,6,15,2.0
2642266,200112,24,0,12,1.0
563649,200112,25,2,14,2.0
1582801,200112,26,4,12,2.0
2848993,200112,27,5,13,1.0
1605997,200112,28,6,13,1.0
2983756,200112,29,1,13,2.0
2594293,200112,30,4,14,3.0
1102363,200112,31,6,12,2.0
447091,200112,32,3,14,4.0
2836552,200112,33,1,13,19.0
3183129,200112,34,5,17,4.0
2120028,200112,35,4,19,6.0
293528,200112,36,4,15,7.0
574625,200112,37,0,15,3.0
1008214,200112,38,4,15,4.0
890179,200112,39,5,14,1.0
261369,200112,40,3,10,5.0
3003089,200112,41,1,8,5.0
487159,200112,42,3,9,2.0
477140,200112,43,4,14,8.0
1298139,200112,44,6,14,2.0
200195,200112,45,3,12,4.0
2950228,200112,46,2,16,6.0
1625664,200112,47,5,20,3.0
1692512,200112,48,4,18,6.0
3015601,200112,49,3,11,6.0
242368,200112,50,5,18,2.0
3003664,200112,51,4,18,13.0
2745949,200112,52,6,15,9.0
305964,200112,53,5,19,6.0
3103888,200112,54,3,17,5.0
877256,200112,55,2,17,6.0
1577214,200112,56,1,17,6.0
2917911,200112,57,3,14,9.0
1455384,200112,58,0,19,4.0
963082,200112,59,3,8,3.0
272485,200112,60,1,11,5.0
231891,200112,61,4,16,3.0
1622422,200112,62,5,13,1.0
444960,200112,63,1,13,3.0
2849488,200112,64,6,18,5.0
3193021,200112,65,1,18,9.0
3327724,200112,66,4,18,3.0
672940,200112,67,1,12,4.0
2840964,200112,68,4,12,3.0
2985155,200112,69,2,9,5.0
982407,200112,70,3,9,1.0
35091,200112,71,2,15,6.0
2899970,200112,72,0,8,5.0
2463468,200112,73,4,12,4.0
2654368,200112,74,5,9,1.0
3347280,200112,75,1,11,3.0
531757,200112,76,4,14,3.0
238190,200112,77,6,21,2.0
96500,200112,78,0,14,1.0
234959,200112,79,3,15,3.0
3029139,200112,80,0,10,4.0
2980818,200112,81,4,13,4.0
3395334,200112,82,0,16,3.0
2164202,200112,83,1,13,1.0
1542255,200112,84,3,14,2.0
2513871,200112,85,6,16,3.0
2283,200112,86,3,9,4.0
944910,200112,87,4,14,1.0
1022498,200112,88,1,11,4.0
97607,200112,89,4,15,3.0
1849205,200112,90,0,13,3.0
2344453,200112,91,2,15,2.0
435582,200112,92,2,16,0.0
556078,200112,93,6,14,4.0
2809337,200112,94,0,20,1.0
1143486,200112,95,4,11,4.0
150751,200127,1,0,17,
2383001,200127,2,4,16,4.0
1954715,200127,3,1,17,4.0
348634,200127,4,5,19,4.0
888430,200127,5,3,11,5.0
348095,200127,6,0,15,4.0
3178847,200127,7,3,19,3.0
316811,200127,8,4,18,8.0
3207685,200127,9,5,18,8.0
2243341,200127,10,4,15,13.0
1190180,200127,11,5,10,15.0
594435,200127,12,2,8,18.0
3173384,200127,13,2,12,14.0
1453226,200127,14,5,17,3.0
416787,200127,15,3,17,5.0
2403545,200127,16,3,8,7.0
822643,200127,17,1,18,5.0
2658662,200127,18,6,17,12.0
824770,200127,19,4,16,5.0
1315365,200127,20,1,8,4.0
1300244,200127,21,6,11,5.0
970293,200127,22,1,9,2.0
1939919,200127,23,1,12,7.0
3045038,200127,24,4,14,3.0
1800953,200127,25,2,16,5.0
1701470,200127,26,3,10,8.0
2472268,200127,27,1,17,5.0
499771,200127,28,3,19,9.0
2108476,200127,29,5,10,2.0
1344937,200127,30,0,16,9.0
1231854,200127,31,1,13,22.0
302221,200127,32,0,17,6.0
358901,200127,33,0,17,0.0
1645676,200127,34,3,17,3.0
161531,200127,35,5,11,2.0
1347937,200127,36,5,9,14.0
970014,200127,37,3,13,5.0
2406527,200127,38,1,17,5.0
1707189,200127,39,2,17,8.0
2320568,200127,40,1,17,6.0
403082,200127,41,0,14,6.0
2819714,200127,42,6,13,6.0
904684,200127,43,4,16,12.0
2425771,200127,44,0,0,3.0
1355475,200127,45,0,14,7.0
2265284,200127,46,3,14,3.0
1837231,200127,47,1,11,5.0
1701598,200127,48,2,19,1.0
1601992,200127,49,1,18,6.0
2131222,200127,50,2,11,1.0
35836,200127,51,3,16,1.0
1744433,200127,52,6,18,3.0
2210391,200127,53,3,14,4.0
838099,200127,54,1,10,5.0
3409724,200127,55,1,9,7.0
1044590,200127,56,5,19,11.0
2287607,200127,57,1,14,3.0
251905,200127,58,3,17,2.0
1907735,200127,59,1,10,5.0
1492684,200127,60,3,17,2.0
3374343,200127,61,0,13,4.0
1183138,200261,1,0,16,
1354970,200261,2,0,14,21.0
989052,200261,3,1,18,22.0
1225713,200261,4,6,18,12.0
1150959,200261,5,0,17,29.0
1108916,200261,6,0,7,28.0
695791,200261,7,0,14,7.0
3189576,200261,8,0,14,7.0
2680211,200261,9,2,8,2.0
2036663,200261,10,3,12,8.0
416805,200261,11,0,17,4.0
2442997,200261,12,0,15,7.0
856509,200261,13,0,14,7.0
3009991,200261,14,0,18,14.0
2915501,200261,15,2,16,23.0
2031082,200261,16,0,14,5.0
1090953,200261,17,0,12,7.0
2901517,200261,18,0,10,7.0
3102835,200261,19,0,22,7.0
1638046,200261,20,4,14,11.0
2189937,200261,21,5,21,15.0
3242938,200261,22,1,14,17.0
1005444,200261,23,0,14,6.0
2632495,200261,24,0,11,7.0
2944615,200261,25,4,16,4.0
3348326,200261,26,1,17,4.0
485599,200261,27,2,21,8.0
3196394,200297,1,2,10,
2564567,200297,2,3,8,1.0
1922512,200297,3,3,12,0.0
1239888,200297,4,5,16,2.0
1954027,200297,5,2,9,4.0
2574076,200297,6,3,16,1.0
2416080,200297,7,2,19,6.0
2544656,200297,8,4,10,2.0
767987,200297,9,1,7,4.0
3227347,200297,10,2,17,1.0
3386473,200297,11,3,16,1.0
765800,200297,12,4,12,1.0
724,200297,13,2,9,5.0
1486770,200297,14,3,14,1.0
1896918,200297,15,4,8,1.0
3369189,200297,16,5,16,1.0
2132800,200297,17,3,10,5.0
181160,200297,18,1,8,5.0
680356,200297,19,2,13,1.0
1507956,200297,20,4,12,2.0
174770,200297,21,5,16,1.0
2158386,200297,22,3,9,5.0
3131385,200297,23,5,14,2.0
3400654,200297,24,3,13,5.0
969250,200297,25,5,13,2.0
651975,200297,26,2,9,4.0
546988,200297,27,3,9,1.0
565230,200297,28,4,9,1.0
1610400,200297,29,1,6,4.0
574211,200297,30,3,9,2.0
1270371,200297,31,5,14,2.0
895807,200297,32,5,15,0.0
632252,200297,33,3,10,5.0
2289006,200297,34,4,11,1.0
2872645,200297,35,1,7,4.0
776853,200297,36,2,16,1.0
1822248,200297,37,3,17,1.0
2556139,200297,38,2,7,6.0
984640,200297,39,4,10,2.0
1535804,200297,40,1,6,4.0
425349,200297,41,1,12,0.0
134071,200297,42,3,7,2.0
227668,200297,43,4,10,1.0
3339490,200297,44,1,7,4.0
2589945,200297,45,3,11,2.0
2208471,200297,46,1,8,5.0
2500351,200297,47,2,8,1.0
1158062,200297,48,3,9,1.0
3297730,200297,49,1,8,5.0
1469180,200297,50,1,10,0.0
888263,200297,51,5,11,4.0
1491628,200297,52,2,9,4.0
1095619,200297,53,5,8,3.0
2096150,200297,54,5,16,0.0
1983845,200297,55,2,8,4.0
1375019,200297,56,4,10,2.0
3203074,200297,57,5,16,1.0
1973616,200297,58,2,13,4.0
1407581,200297,59,3,15,1.0
3326329,200297,60,5,17,2.0
3118049,200297,61,2,9,4.0
2153183,200297,62,5,14,3.0
600390,200297,63,2,18,4.0
1674878,200297,64,5,12,3.0
1627494,200297,65,3,11,5.0
1511701,200297,66,5,17,2.0
2316210,200297,67,3,11,5.0
2765159,200297,68,1,8,5.0
312761,200297,69,5,14,4.0
776977,200297,70,1,9,3.0
146822,200297,71,2,10,1.0
3196676,200297,72,3,9,1.0
661624,200297,73,1,5,5.0
461241,200297,74,3,16,2.0
1988737,200297,75,5,16,2.0
1424915,200297,76,1,16,3.0
1553020,200297,77,4,14,3.0
3295314,200297,78,0,10,3.0
2107812,200297,79,5,15,5.0
832063,200297,80,2,15,4.0
811522,200297,81,5,17,3.0
243226,200297,82,3,8,5.0
893192,200297,83,1,7,5.0
419056,200297,84,5,10,4.0
442424,200297,85,1,7,10.0
1289496,200297,86,3,16,2.0
1840277,200297,87,0,19,4.0
1783941,200297,88,5,15,5.0
1222913,200297,89,4,8,6.0
2719401,200297,90,2,9,5.0
902750,200297,91,2,10,7.0
526358,200297,92,2,9,7.0
1249636,200297,93,5,10,3.0
1091144,200297,94,0,14,9.0
3213553,200297,95,5,15,5.0
2894817,200297,96,2,14,4.0
1936919,200297,97,2,18,0.0
2709035,200297,98,5,9,3.0
859238,200297,99,5,14,0.0
2902493,200297,100,2,9,4.0
2882451,200309,1,5,13,
3217097,200309,2,6,21,1.0
2439341,200309,3,3,11,11.0
2320800,200309,4,3,20,7.0
932760,200309,5,4,11,8.0
555893,200309,6,3,20,6.0
2756337,200309,7,4,11,8.0
2948095,200309,8,4,9,7.0
1680048,200309,9,3,19,6.0
3013095,200309,10,4,13,8.0
402948,200309,11,3,18,13.0
604881,200309,12,6,18,10.0
434453,200309,13,6,19,14.0
1046882,200309,14,6,9,7.0
1832148,200309,15,2,13,17.0
930089,200309,16,3,16,8.0
1868976,200309,17,2,13,6.0
26501,200309,18,1,12,6.0
1020508,200309,19,1,12,7.0
1152424,200309,20,0,12,6.0
494547,200309,21,6,13,6.0
2487696,200309,22,6,12,7.0
1578242,200309,23,6,10,7.0
1807641,200309,24,6,11,7.0
1373055,200309,25,6,9,7.0
834156,200309,26,6,10,7.0
1486892,200309,27,6,8,7.0
2100718,200309,28,6,7,7.0
940310,200309,29,6,8,7.0
2272893,200309,30,6,8,7.0
1037082,200309,31,6,11,7.0
1295921,200309,32,6,4,7.0
2349629,200309,33,6,1,7.0
866465,200309,34,5,15,6.0
2861461,200309,35,5,21,7.0
2912681,200309,36,5,23,7.0
857537,200309,37,6,0,8.0
200818,200309,38,5,2,6.0
2482375,200309,39,4,22,6.0
963717,200309,40,4,22,0.0
2913708,200309,41,4,23,7.0
554556,200309,42,2,23,5.0
3143335,200316,1,2,0,
2866526,200316,2,0,21,5.0
2796018,200316,3,2,20,9.0
745155,200316,4,6,11,4.0
1984476,200316,5,6,12,0.0
1067153,200316,6,5,13,6.0
2838244,200316,7,0,21,2.0
241795,200316,8,4,19,4.0
770740,200316,9,0,10,3.0
259212,200316,10,0,19,0.0
1322632,200316,11,4,12,4.0
187009,200316,12,6,14,2.0
3149139,200316,13,3,15,4.0
2660012,200316,14,0,11,4.0
497342,200316,15,1,10,1.0
3158354,200316,16,2,10,1.0
761538,200316,17,6,11,4.0
221868,200316,18,6,14,0.0
2131200,200316,19,4,14,5.0
2546883,200316,20,5,9,1.0
2320690,200316,21,2,13,4.0
198814,200316,22,4,14,2.0
988380,200316,23,6,15,2.0
10641,200316,24,3,11,4.0
2513896,200316,25,0,10,4.0
3253861,200316,26,2,14,2.0
2652822,200316,27,6,11,4.0
441860,200316,28,6,15,0.0
2931737,200316,29,3,11,4.0
1625066,200316,30,6,12,3.0
2585032,200316,31,0,11,1.0
2213186,200316,32,6,11,6.0
2260622,200316,33,0,11,1.0
1812120,200316,34,4,10,4.0
2050927,200316,35,5,10,1.0
476996,200316,36,0,11,2.0
2397719,200316,37,3,15,3.0
1001289,200316,38,6,13,3.0
1017400,200316,39,2,13,3.0
2483443,200316,40,3,7,1.0
299406,200316,41,6,14,3.0
532965,200316,42,1,8,2.0
1764014,200316,43,3,11,2.0
165603,200316,44,6,8,3.0
2247580,200316,45,1,9,2.0
591077,200316,46,2,14,1.0
2643932,200316,47,4,13,2.0
2026182,200316,48,0,11,3.0
3226103,200316,49,2,12,2.0
1251441,200316,50,5,11,3.0
380347,200316,51,6,13,1.0
1823817,200316,52,3,11,4.0
2069812,200316,53,3,15,0.0
1700489,200316,54,2,10,6.0
2973984,200316,55,2,13,0.0
469138,200316,56,6,17,11.0
1059875,200316,57,4,14,5.0
866494,200316,58,5,11,1.0
358034,200316,59,1,19,3.0
2759315,200316,60,2,15,1.0
2910162,200316,61,6,11,4.0
1416528,200316,62,0,13,1.0
997338,200316,63,4,12,4.0
938508,200316,64,1,9,4.0
2264121,200316,65,1,10,0.0
1803425,200316,66,4,15,3.0
1163072,200316,67,6,11,2.0
2469184,200316,68,6,13,0.0
3182714,200316,69,2,15,3.0
3278710,200316,70,6,12,4.0
103380,200316,71,2,11,3.0
56662,200316,72,5,15,3.0
1742347,200316,73,1,10,3.0
1703527,200316,74,4,13,3.0
518307,200316,75,1,19,4.0
388177,200316,76,3,13,2.0
1413966,200316,77,5,16,2.0
84155,200316,78,2,14,4.0
52159,200316,79,3,12,1.0
413225,200316,80,1,11,5.0
1936904,200316,81,3,12,2.0
1156748,200316,82,0,14,4.0
80704,200316,83,6,10,6.0
406645,200316,84,5,12,13.0
1480747,200316,85,5,7,7.0
2879127,200316,86,2,16,4.0
238115,200316,87,3,13,8.0
2042225,200316,88,2,11,6.0
3379555,200316,89,5,12,3.0
1700886,200316,90,6,12,1.0
461457,200316,91,4,11,5.0
1964644,200316,92,6,12,2.0
569044,200316,93,2,8,3.0
1421986,200316,94,0,12,12.0
2742108,200316,95,1,11,1.0
1029254,200316,96,5,13,4.0
1463397,200316,97,2,21,4.0
353818,200316,98,6,11,4.0
3374954,200316,99,1,13,2.0
1444203,200316,100,4,18,3.0
2189372,200331,1,3,12,
1450933,200331,2,1,16,30.0
286656,200331,3,1,16,21.0
404835,200331,4,2,12,29.0
2889357,200331,5,0,16,26.0
1128729,200331,6,4,14,18.0
317826,200331,7,1,15,4.0
1252988,200331,8,0,15,30.0
2374590,200331,9,6,12,20.0
3049985,200331,10,0,13,15.0
612115,200331,11,1,16,15.0
1340623,200331,12,1,11,7.0
1573267,200331,13,2,15,30.0
3415809,200331,14,0,17,19.0
2046406,200331,15,1,10,8.0
2371359,200331,16,6,13,5.0
1772738,200331,17,1,12,30.0
2047356,200337,1,3,20,
1253468,200337,2,2,11,6.0
590957,200337,3,6,13,11.0
1547838,200337,4,3,14,4.0
1216940,200337,5,1,15,19.0
2766427,200337,6,4,18,17.0
559209,200337,7,2,13,12.0
2325810,200337,8,5,11,3.0
1004564,200337,9,2,16,30.0
3403239,200337,10,3,14,8.0
901201,200337,11,2,19,6.0
3315949,200337,12,3,12,30.0
3351369,200337,13,6,13,3.0
1318325,200337,14,1,18,23.0
1267643,200341,1,6,9,
1675592,200341,2,6,13,30.0
3280364,200341,3,5,17,27.0
3229666,200341,4,4,17,30.0
2707216,200341,5,3,19,13.0
2648515,200341,6,2,17,27.0
2288874,200366,1,2,13,
2902615,200366,2,3,13,8.0
1408281,200366,3,6,15,3.0
906933,200366,4,5,7,6.0
2712748,200366,5,3,13,5.0
1875140,200366,6,0,14,4.0
552691,200366,7,2,10,9.0
2283231,200366,8,1,14,6.0
831969,200366,9,6,13,12.0
2933397,200366,10,4,14,5.0
1227886,200366,11,2,14,5.0
2778886,200366,12,0,10,12.0
676297,200366,13,0,15,14.0
893789,200366,14,4,14,4.0
2709645,200366,15,6,9,9.0
311047,200366,16,2,11,3.0
49446,200366,17,6,15,4.0
2104696,200366,18,2,11,3.0
105179,200366,19,5,9,3.0
813268,200366,20,5,8,7.0
2592478,200366,21,3,7,5.0
475775,200366,22,0,13,4.0
3098837,200366,23,2,11,2.0
466157,200366,24,1,8,6.0
2746222,200366,25,4,12,3.0
1382761,200366,26,5,10,8.0
2166420,200366,27,4,13,13.0
2598922,200366,28,5,14,8.0
